language,dsp,bench_case,mode,precision,opt,samp_rate,buff_size,inputs,outputs,warmup_iters,run_iters,batches,elapsed_s,ns_per_compute,fast_ns_per_compute,slow_ns_per_compute,spread_ns_per_compute,spread_percent,ns_per_frame,ns_per_out_samp,frames_per_s,fast_frames_per_s,slow_frames_per_s,out_samp_per_s,fast_out_samp_per_s,slow_out_samp_per_s,checksum
mojo,peakNotch,run,vec,single,O3,48000,64,1,1,50,680000,687,0.0991910000011557,145.86911764875848,144.9999999749707,148.59999992040684,3.5999999454361387,2.467965806240536,2.279204963261851,2.279204963261851,438749483.314947,441379310.42101663,430686406.6909804,438749483.314947,441379310.42101663,430686406.6909804,2.0800005956552923
cpp,phaser_flanger,run,scalar,double,O3,48000,64,1,2,50,136750,1000,1.698904663000001,12423.434464351005,11989.188163884672,12588.926093514328,599.7379296296531,4.827472880793138,194.11616350548445,97.05808175274224,5151554.522515307,5338142.92720743,5083833.166116694,10303109.045030614,10676285.85441486,10167666.332233388,-0.0455099238722596
cpp,phaser_flanger,run,scalar,single,O3,48000,64,1,2,50,137650,1000,1.6150403759999998,11732.94860879041,11361.432490974728,11928.369728915664,566.9372379409342,4.832009896610139,183.32732201235015,91.66366100617508,5454724.309629273,5633092.486430755,5365360.183701973,10909448.619258543,11266184.97286151,10730720.367403949,0.0555087137036025
cpp,phaser_flanger,run,vec,double,O3,48000,64,1,2,50,138350,1000,1.6132160770000006,11660.398099024214,11184.623813002192,11804.761904761905,620.1380917597126,5.318326925832901,182.19372029725335,91.09686014862667,5488663.376369263,5722141.492644537,5421540.943929004,10977326.752738526,11444282.985289074,10843081.887858007,0.2557172854503733
cpp,phaser_flanger,run,vec,single,O3,48000,64,1,2,50,142591,997,1.4565437490000002,10214.836483368515,9800.23602484472,10373.665777184788,573.4297523400692,5.6136948767971955,159.60682005263303,79.80341002631653,6265396.426482483,6530454.964324601,6169468.091092516,12530792.852964966,13060909.928649202,12338936.182185031,-0.0583529328287113
mojo,phaser_flanger,run,scalar,double,O3,48000,64,1,2,50,136550,1000,1.6796610000001235,12300.703039180691,11755.988024054308,12474.157303811073,718.169279756763,5.8384409205654455,192.19848498719833,96.09924249359916,5202954.643823579,5444034.127037858,5130607.097639124,10405909.287647158,10888068.254075715,10261214.195278248,-0.0184011960845964
mojo,phaser_flanger,run,scalar,single,O3,48000,64,1,2,50,141150,1000,1.6164539999990666,11452.029755572556,10985.785358574743,11600.873999062584,615.0886404878383,5.371001068072987,178.9379649308212,89.4689824654106,5588528.965256801,5825710.034471593,5516825.715473814,11177057.930513602,11651420.068943186,11033651.430947628,-0.037499523779843
mojo,phaser_flanger,run,vec,double,O3,48000,64,1,2,50,123050,1000,2.1737280000015744,17665.40430720499,17059.26544175255,17972.447326642403,913.1818848898548,5.169323435849161,276.02194230007797,138.01097115003898,3622900.381277831,3751626.951261337,3561006.4025685713,7245800.762555662,7503253.902522674,7122012.805137143,0.0529480411169061
mojo,phaser_flanger,run,vec,single,O3,48000,64,1,2,50,124550,1000,2.124804999999469,17059.85547972276,16487.30548674038,17361.436378015667,874.1308912752866,5.123905605849201,266.5602418706681,133.28012093533405,3751497.196214237,3881774.3779582935,3686330.935212338,7502994.392428474,7763548.755916587,7372661.870424676,0.0559253204119158
cpp,phasor,run,scalar,double,O3,48000,64,0,3,50,650000,652,0.100502292,154.61891076923078,147.35,160.4375,13.087500000000006,8.464359200882706,2.415920480769231,0.8053068269230769,413920908.3908255,434340006.7865626,398909232.56719905,1241762725.1724763,1303020020.3596878,1196727697.7015972,76.04791655787267
cpp,phasor,run,scalar,single,O3,48000,64,0,3,50,640000,643,0.099202668,155.00416875,151.4541,156.5958,5.141699999999986,3.3171365915279525,2.42194013671875,0.8073133789062499,412892121.00626147,422570270.46478105,408695507.7977826,1238676363.0187843,1267710811.3943431,1226086523.3933475,72.96458395570517
cpp,phasor,run,vec,double,O3,48000,64,0,3,50,970000,975,0.100698878,103.8132762886598,95.5209,106.9292,11.408299999999995,10.989249552512389,1.6220824420103093,0.5406941473367697,616491476.697486,670010437.5063468,598526875.7271167,1849474430.092458,2010031312.5190408,1795580627.1813502,68.50624988623895
cpp,phasor,run,vec,single,O3,48000,64,0,3,50,930000,936,0.0990567879999999,106.5126752688172,98.6833,109.9042,11.220900000000016,10.534802521559666,1.6642605510752688,0.5547535170250895,600867453.9295582,648539317.1894333,582325334.245643,1802602361.7886744,1945617951.5683,1746976002.7369287,74.53750110417604
mojo,phasor,run,scalar,double,O3,48000,64,0,3,50,640000,642,0.1004439999996975,156.94374999952743,156.39999983250163,160.7000000149128,4.300000182411168,2.7398352482492068,2.4522460937426165,0.8174153645808722,407789414.9986394,409207161.5635648,398257622.8628554,1223368244.9959185,1227621484.6906943,1194772868.588566,76.10624990658835
mojo,phasor,run,scalar,single,O3,48000,64,0,3,50,650000,651,0.1006589999997231,154.85999999957411,154.19999999721767,156.69999993406236,2.499999936844688,1.614361317868761,2.4196874999933455,0.8065624999977818,413276507.8146456,415045395.5976316,408423739.8017262,1239829523.4439368,1245136186.7928948,1225271219.4051783,74.7895850688219
mojo,phasor,run,vec,double,O3,48000,64,0,3,50,520000,528,0.0995309999998426,191.40576923046655,182.30000005132752,217.89999991597145,35.599999864643905,18.599230319844175,2.99071514422604,0.9969050480753466,334368186.79660237,351069665.2878797,293712712.3665914,1003104560.389807,1053208995.8636392,881138137.0997741,74.79374985047616
mojo,phasor,run,vec,single,O3,48000,64,0,3,50,650000,659,0.0994919999993726,153.0646153836502,152.29999989969656,154.8000000184402,2.5000001187436283,1.6332972271073103,2.3916346153695343,0.7972115384565114,418124070.2796437,420223243.87491685,413436692.45721024,1254372210.838931,1260669731.6247506,1240310077.371631,77.13541784882545
cpp,phasor_sine,run,scalar,double,O3,48000,64,0,1,50,450000,451,0.100869873,224.15527333333333,208.6291,227.3,18.670900000000017,8.329449368891352,3.5024261458333332,3.5024261458333332,285516370.185179,306764492.5851667,281566212.05455345,285516370.185179,306764492.5851667,281566212.05455345,9.248172003775837
cpp,phasor_sine,run,scalar,single,O3,48000,64,0,1,50,460000,469,0.0984582489999999,214.03967173913043,212.775,216.0917,3.3166999999999973,1.5495725502898177,3.344369870923913,3.344369870923913,299009989.5032665,300787216.5432969,296170560.92390406,299009989.5032665,300787216.5432969,296170560.92390406,25.850855382159352
cpp,phasor_sine,run,vec,double,O3,48000,64,0,1,50,380000,388,0.0990032509999999,260.53487105263156,258.9834,262.6542,3.6707999999999856,1.4089476718294782,4.070857360197368,4.070857360197368,245648498.95686764,247120085.68888968,243666387.2117788,245648498.95686764,247120085.68888968,243666387.2117788,9.248172083869576
cpp,phasor_sine,run,vec,single,O3,48000,64,0,1,50,480000,485,0.0993170389999999,206.91049791666663,198.80420000000004,210.8583,12.054099999999975,5.825755638969452,3.2329765299479165,3.2329765299479165,309312483.6313335,321924788.30930126,303521369.5642998,309312483.6313335,321924788.30930126,303521369.5642998,-6.658350170357153
mojo,phasor_sine,run,scalar,double,O3,48000,64,0,1,50,450000,455,0.0994570000002568,221.01555555612632,219.4999999119318,223.49999999278225,4.000000080850441,1.809827399155464,3.4533680555644737,3.4533680555644737,289572378.0118607,291571754.1033175,286353467.57076883,289572378.0118607,291571754.1033175,286353467.57076883,-32.46360518803339
mojo,phasor_sine,run,scalar,single,O3,48000,64,0,1,50,540000,540,0.1018409999996947,188.5944444438792,187.49999999272404,190.49999991693767,2.9999999242136255,1.5907148978115035,2.946788194435612,2.946788194435612,339352520.10588646,341333333.34657884,335958005.39582914,339352520.10588646,341333333.34657884,335958005.39582914,13.19671313278377
mojo,phasor_sine,run,vec,double,O3,48000,64,0,1,50,300000,309,0.0983730000007199,327.9100000023996,325.8000000641914,330.70000008592615,4.900000021734741,1.4943124704031236,5.123593750037494,5.123593750037494,195175505.47263467,196439533.41740417,193528878.0869997,195175505.47263467,196439533.41740417,193528878.0869997,23.215433092787865
mojo,phasor_sine,run,vec,single,O3,48000,64,0,1,50,330000,335,0.1004699999994045,304.4545454527411,301.2999999555177,307.9000000070664,6.6000000515487045,2.167811303895671,4.75710227269908,4.75710227269908,210212003.58440503,212412877.5620598,207859694.70130295,210212003.58440503,212412877.5620598,207859694.70130295,-2.4570492319762707
cpp,pitch_shifter,run,scalar,double,O3,48000,64,1,1,50,280000,286,0.0992299159999999,354.39255714285713,352.325,358.1166,5.791600000000017,1.6342329665985051,5.537383705357143,5.537383705357143,180590700.08685693,181650464.76974383,178712743.27970275,180590700.08685693,181650464.76974383,178712743.27970275,2.0800000071758404
cpp,pitch_shifter,run,scalar,single,O3,48000,64,1,1,50,290000,298,0.0982520809999999,338.8002793103448,336.875,341.5917,4.716700000000003,1.3921771285434663,5.293754364224138,5.293754364224138,188901851.351118,189981447.12430423,187358182.29775488,188901851.351118,189981447.12430423,187358182.29775488,2.0800000071758404
cpp,pitch_shifter,run,vec,double,O3,48000,64,1,1,50,230000,232,0.0999337919999999,434.49474782608695,426.875,440.225,13.350000000000025,3.0725342634851738,6.788980434782609,6.788980434782609,147297522.74385828,149926793.55783308,145380203.30512804,147297522.74385828,149926793.55783308,145380203.30512804,2.0800000071758404
cpp,pitch_shifter,run,vec,single,O3,48000,64,1,1,50,250000,253,0.099716459,398.865836,394.8875,401.8916,7.004099999999994,1.756003991276905,6.2322786875,6.2322786875,160454955.58561698,162071476.0533063,159246921.30912915,160454955.58561698,162071476.0533063,159246921.30912915,2.0800000071758404
mojo,pitch_shifter,run,scalar,double,O3,48000,64,1,1,50,168550,203,0.1007959999988088,598.0183921614291,597.6520811108916,599.4304699136924,1.778388802800805,0.2973802856419082,9.34403737752233,9.34403737752233,107020119.84729037,107085714.28554116,106768012.65910771,107020119.84729037,107085714.28554116,106768012.65910771,2.0800000071758404
mojo,pitch_shifter,run,scalar,single,O3,48000,64,1,1,50,177610,203,0.100934000000052,568.2900737574013,567.725940875713,570.5272646301318,2.8013237544187177,0.4929390611905324,8.879532402459395,8.879532402459395,112618542.8100951,112730448.60567842,112176935.21008272,112618542.8100951,112730448.60567842,112176935.21008272,2.0800000071758404
mojo,pitch_shifter,run,vec,double,O3,48000,64,1,1,50,130720,197,0.1038360000002285,794.339045289386,781.2863795733497,825.4175746153815,44.13119504203178,5.555712677570107,12.411547582646657,12.411547582646657,80570129.81992361,81916185.50287485,77536512.38868034,80570129.81992361,81916185.50287485,77536512.38868034,2.0800000071758404
mojo,pitch_shifter,run,vec,single,O3,48000,64,1,1,50,136629,198,0.0992059999989578,726.0976805726297,699.888796237762,747.3947478359647,47.50595159820273,6.542639216356901,11.345276258947338,11.345276258947338,88142410.74221174,91443098.30937529,85630786.3887297,88142410.74221174,91443098.30937529,85630786.3887297,2.0800000071758404
cpp,quadecho,run,scalar,double,O3,48000,64,4,4,50,1000000,1000,0.0819950839999999,81.995084,81.0167,82.8833,1.8666000000000056,2.276477941043398,1.2811731875,0.320293296875,780534598.8791231,789960588.3725207,772170027.0138857,3122138395.5164924,3159842353.4900827,3088680108.055543,47936011.497558594
cpp,quadecho,run,scalar,single,O3,48000,64,4,4,50,1000000,1000,0.082638549,82.638549,78.3334,84.0667,5.7333,6.9378033246929345,1.291227328125,0.3228068320312499,774456966.808553,817020581.2590798,761300253.2512873,3097827867.234212,3268082325.0363193,3045201013.0051494,47937206.09863281
cpp,quadecho,run,vec,double,O3,48000,64,4,4,50,1000000,1000,0.0912735459999999,91.273546,90.45,93.0458,2.595799999999997,2.8439784732369193,1.42614915625,0.3565372890624999,701188929.375002,707573244.8866777,687833303.5988728,2804755717.500008,2830292979.546711,2751333214.395491,47936011.497558594
cpp,quadecho,run,vec,single,O3,48000,64,4,4,50,1000000,1000,0.0925762529999999,92.576253,88.3833,94.0709,5.687599999999989,6.143692162611063,1.446503953125,0.3616259882812499,691321995.9334499,724118696.6316035,680337915.3383247,2765287983.7337995,2896474786.526414,2721351661.3532987,47937206.09863281
mojo,quadecho,run,scalar,double,O3,48000,64,4,4,50,1000000,1000,0.094612999999299,94.61299999929908,93.69999988848576,96.30000004108297,2.600000152597204,2.7480369004433487,1.478328124989048,0.369582031247262,676439812.7157382,683030950.6528034,664589823.1848046,2705759250.8629527,2732123802.6112137,2658359292.739218,47936011.497558594
mojo,quadecho,run,scalar,single,O3,48000,64,4,4,50,1000000,1000,0.0805829999990237,80.58299999902377,76.30000000062864,82.99999990413198,6.69999990350334,8.314408626614183,1.2591093749847464,0.3147773437461866,794212178.7570003,838794233.2827352,771084338.240028,3176848715.0280013,3355176933.130941,3084337352.960112,47937206.09863281
mojo,quadecho,run,vec,double,O3,48000,64,4,4,50,520000,526,0.0993929999985994,191.1403846126912,183.5999999457272,192.7000001160195,9.100000170292333,4.7608987439947414,2.9865685095733,0.746642127393325,334832432.87222403,348583878.0986854,332122469.9609098,1339329731.488896,1394335512.3947415,1328489879.8436391,25123388.158203125
mojo,quadecho,run,vec,single,O3,48000,64,4,4,50,530000,532,0.1005060000006778,189.63396226542991,188.90000010287625,190.60000013269016,1.700000029813964,0.8964639084187253,2.963030660397343,0.7407576650993357,337492289.0152948,338803599.603733,335781741.63402444,1349969156.0611792,1355214398.414932,1343126966.5360978,25412655.638671875
cpp,spat,run,scalar,double,O3,48000,64,1,8,50,900000,902,0.1000423749999999,111.15819444444443,102.4833,113.7042,11.2209,10.094532441877757,1.7368467881944445,0.2171058485243055,575756023.3850908,624491990.4023387,562863992.7109113,4606048187.080727,4995935923.21871,4502911941.68729,3.766173154232092
cpp,spat,run,scalar,single,O3,48000,64,1,8,50,280000,288,0.0982708779999999,350.9674214285714,345.2959,354.2667,8.970799999999997,2.5560207165341486,5.483865959821428,0.6854832449776785,182353107.70297587,185348276.65199617,180654856.91994193,1458824861.623807,1482786213.215969,1445238855.3595357,3.7636889212881215
cpp,spat,run,vec,double,O3,48000,64,1,8,50,350000,355,0.100652831,287.5795171428571,285.175,290.4625,5.287499999999966,1.8386219062233713,4.493429955357143,0.5616787444196428,222547143.2591896,224423599.54413956,220338253.6472006,1780377146.0735168,1795388796.3531165,1762706029.177605,3.766173154232092
cpp,spat,run,vec,single,O3,48000,64,1,8,50,420000,427,0.1012750849999999,241.13115476190475,239.15,243.9042,4.754199999999997,1.971624116632436,3.7676742931547618,0.4709592866443452,265415723.9166968,267614467.9071712,262398105.4856784,2123325791.3335743,2140915743.2573695,2099184843.8854272,3.7636889212881215
mojo,spat,run,scalar,double,O3,48000,64,1,8,50,1000000,1000,0.0855429999974148,85.5429999974149,84.29999998043058,87.29999990464421,2.9999999242136255,3.5070080828405423,1.3366093749596075,0.1670761718699509,748161743.2394712,759193357.234365,733104239.0596304,5985293945.91577,6073546857.87492,5864833912.477043,3.766173154232092
mojo,spat,run,scalar,single,O3,48000,64,1,8,50,1000000,1000,0.0767100000011851,76.71000000118514,75.30000002589077,79.10000003903406,3.80000001314329,4.953721826469275,1.1985937500185178,0.1498242187523147,834311041.5723015,849933598.6453462,809102401.6234823,6674488332.578412,6799468789.162769,6472819212.987859,3.7636889212881215
mojo,spat,run,vec,double,O3,48000,64,1,8,50,171019,196,0.1012579999987792,592.0862594143298,584.2134519214853,597.223764557124,13.010312635638684,2.1973677701130936,9.251347803348905,1.1564184754186129,108092358.13596904,109549000.950771,107162513.94895464,864738865.0877522,876392007.6061679,857300111.591637,3.766173154232092
mojo,spat,run,vec,single,O3,48000,64,1,8,50,141284,197,0.0970019999986107,686.5745590343613,673.8925540693866,701.3860853221153,27.493531252728644,4.004449464512224,10.727727484911895,1.340965935613987,93216387.29231878,94970629.388213,91247889.48530062,745731098.3385502,759765035.105704,729983115.8824049,3.7636889212881215
cpp,spectral_level,run,scalar,double,O3,48000,64,1,2,50,121650,1000,2.274625331,18698.112050965887,18034.64947622885,18955.81444164567,921.164965416825,4.926513237839114,292.158000796342,146.079000398171,3422805.4589443947,3548724.3644162454,3376272.763010005,6845610.917888789,7097448.728832491,6752545.52602001,4.160000014351681
cpp,spectral_level,run,scalar,single,O3,48000,64,1,2,50,124150,1000,2.1997693359999992,17718.641449859042,17208.906957928804,17993.332006369426,784.425048440622,4.42711734226589,276.85377265404753,138.42688632702377,3612015.073565878,3719004.3595716422,3556873.1782053905,7224030.147131755,7438008.7191432845,7113746.356410781,4.160000014351681
cpp,spectral_level,run,vec,double,O3,48000,64,1,2,50,123750,1000,2.2294901210000004,18016.081785858587,17457.450117831893,18190.509177972865,733.0590601409712,4.068915032992209,281.5012779040404,140.7506389520202,3552381.742085323,3666056.5871889424,3518318.2270399816,7104763.484170646,7332113.174377885,7036636.454079963,4.160000014351681
cpp,spectral_level,run,vec,single,O3,48000,64,1,2,50,125450,1000,2.0571096639999995,16397.845069748902,15746.986635220126,16635.17888100867,888.192245788543,5.416518097412075,256.2163292148266,128.1081646074133,3902951.8651855406,4064269.6588600585,3847268.5179877896,7805903.730371081,8128539.317720117,7694537.035975579,4.160000014351681
mojo,spectral_level,run,scalar,double,O3,48000,64,1,2,50,121850,1000,2.291289999999208,18804.18547393687,18025.10460380808,19043.881856523974,1018.777252715896,5.417821761692097,293.81539803026357,146.90769901513178,3403497.593060109,3550603.5280637997,3360659.369879211,6806995.186120218,7101207.056127599,6721318.739758422,4.160000014351681
mojo,spectral_level,run,scalar,single,O3,48000,64,1,2,50,124550,1000,2.206302999999025,17714.195102360703,17122.611464279762,17982.017200070535,859.4057357907732,4.851508808753289,276.784298474386,138.392149237193,3612921.7065849626,3737747.6054697167,3559111.2658789447,7225843.413169925,7475495.210939433,7118222.531757889,4.160000014351681
mojo,spectral_level,run,vec,double,O3,48000,64,1,2,50,112050,1000,3.260388000000603,29097.617135212873,28196.92863644593,29661.723819217776,1464.7951827718498,5.034072638887011,454.65026773770114,227.32513386885057,2199492.821099413,2269750.7528276267,2157662.865114216,4398985.642198826,4539501.505655253,4315325.7302284315,4.160000014351681
mojo,spectral_level,run,vec,single,O3,48000,64,1,2,50,113050,1000,3.1376860000000306,27754.8518354713,27120.626150270447,28226.014760934373,1105.3886106639256,3.982686044287273,433.6695599292391,216.8347799646195,2305903.1400847407,2359827.521879018,2267411.83769867,4611806.280169481,4719655.043758036,4534823.67539734,4.160000014351681
cpp,spectral_tilt,run,scalar,double,O3,48000,64,1,1,50,137150,1000,1.6483519969999998,12018.60734232592,11415.764002987304,12188.062218890553,772.298215903249,6.42585445972136,187.7907397238425,187.7907397238425,5325076.207008715,5606282.679219046,5251039.816715487,5325076.207008715,5606282.679219046,5251039.816715487,0.0784059652833093
cpp,spectral_tilt,run,scalar,single,O3,48000,64,1,1,50,139450,1000,1.5925941290000003,11420.538752240947,10991.988346686088,11601.564549895324,609.5762032092371,5.33754331939573,178.4459180037648,178.4459180037648,5603938.779809478,5822422.475483701,5516497.3417811515,5603938.779809478,5822422.475483701,5516497.3417811515,-0.0036678194082924
cpp,spectral_tilt,run,vec,double,O3,48000,64,1,1,50,143254,999,1.4861814160000004,10374.449690759073,9956.656073446327,10484.825675675676,528.169602229349,5.091061386126441,162.10077641811048,162.10077641811048,6169001.914097409,6427860.87295747,6104059.5217979755,6169001.914097409,6427860.87295747,6104059.5217979755,0.0001387763968523
cpp,spectral_tilt,run,vec,single,O3,48000,64,1,1,50,141003,967,1.300801752,9225.348056424333,8852.099247091033,9382.213049267642,530.1138021766092,5.746274275336956,144.14606338163017,144.14606338163017,6937407.630428837,7229923.458103072,6821418.322513548,6937407.630428837,7229923.458103072,6821418.322513548,-0.023695481755567
mojo,spectral_tilt,run,scalar,double,O3,48000,64,1,1,50,136750,1000,1.6444460000002437,12025.19926874036,11585.348505855658,12193.870277981076,608.5217721254194,5.060388260735758,187.89373857406812,187.89373857406812,5322157.127688415,5524218.798221915,5248538.69534492,5322157.127688415,5524218.798221915,5248538.69534492,0.0157989675353746
mojo,spectral_tilt,run,scalar,single,O3,48000,64,1,1,50,140150,1000,1.6159390000011626,11530.067784524888,11222.84513038662,11736.121125426194,513.2759950395739,4.451630334111901,180.15730913320135,180.15730913320135,5550704.57485929,5702653.761719978,5453249.784662209,5550704.57485929,5702653.761719978,5453249.784662209,-0.0219778504815622
mojo,spectral_tilt,run,vec,double,O3,48000,64,1,1,50,124150,1000,2.1635220000025583,17426.677406383875,16830.733228958314,17735.927152994882,905.1939240365682,5.194300111993641,272.29183447474804,272.29183447474804,3672530.253905717,3802567.5488625807,3608494.7489871136,3672530.253905717,3802567.5488625807,3608494.7489871136,0.0770380561334604
mojo,spectral_tilt,run,vec,single,O3,48000,64,1,1,50,125250,1000,2.087265000001935,16664.790419177123,16199.513381111585,16952.883835716355,753.3704546047702,4.520731648312984,260.38735029964255,260.38735029964255,3840432.336091761,3950735.956959246,3775168.910505051,3840432.336091761,3950735.956959246,3775168.910505051,0.0128106343208855
cpp,stereoecho,run,scalar,double,O3,48000,64,2,2,50,1000000,1000,0.027463248,27.463248,26.8541,28.8834,2.0293000000000028,7.389147853159986,0.42911325,0.214556625,2330387141.389831,2383248740.4158025,2215805618.4521213,4660774282.779662,4766497480.831605,4431611236.9042425,749.0111175179482
cpp,stereoecho,run,scalar,single,O3,48000,64,2,2,50,1000000,1000,0.020584291,20.584291,20.3291,21.6583,1.3292000000000002,6.457351385092642,0.321629546875,0.1608147734375,3109167082.801151,3148196427.7808657,2954987233.531718,6218334165.602302,6296392855.561731,5909974467.063436,749.010758459568
cpp,stereoecho,run,vec,double,O3,48000,64,2,2,50,1000000,1000,0.0368100449999999,36.810045,34.6833,39.0,4.316699999999997,11.726962028978766,0.575156953125,0.2875784765625,1738655847.880654,1845268472.1465373,1641025641.025641,3477311695.7613077,3690536944.2930746,3282051282.051282,749.0111175179482
cpp,stereoecho,run,vec,single,O3,48000,64,2,2,50,1000000,1000,0.046608418,46.608418,46.2875,48.4333,2.1458000000000013,4.603889366079753,0.72825653125,0.364128265625,1373142508.2910986,1382662705.9141235,1321404901.173366,2746285016.582197,2765325411.828247,2642809802.346732,749.010758459568
mojo,stereoecho,run,scalar,double,O3,48000,64,2,2,50,1000000,1000,0.0453999999990628,45.39999999906285,44.60000000108266,47.000000085972715,2.4000000848900527,5.286343799426418,0.709374999985357,0.3546874999926785,1409691629.985046,1434977578.4405024,1361702125.1687398,2819383259.970092,2869955156.881005,2723404250.3374796,749.0111175179482
mojo,stereoecho,run,scalar,single,O3,48000,64,2,2,50,1000000,1000,0.0408490000008896,40.849000000889646,40.19999996671686,42.60000005160691,2.4000000848900527,5.875297032577991,0.6382656250139007,0.3191328125069503,1566745819.9369912,1592039802.3131363,1502347416.0203872,3133491639.8739824,3184079604.6262727,3004694832.0407743,749.010758459568
mojo,stereoecho,run,vec,double,O3,48000,64,2,2,50,1000000,1000,0.0958639999989827,95.86399999898272,95.39999991829971,97.6999999693362,2.300000051036477,2.3992322989452597,1.4978749999841052,0.7489374999920526,667612450.9792948,670859539.3585892,655066530.4000698,1335224901.9585896,1341719078.7171783,1310133060.8001397,749.0111175179482
mojo,stereoecho,run,vec,single,O3,48000,64,2,2,50,1000000,1000,0.0961729999999079,96.17299999990792,92.59999987989433,98.20000013860408,5.60000025870977,5.8228403592641715,1.5027031249985612,0.7513515624992806,665467438.886811,691144709.3197669,651731159.9762465,1330934877.773622,1382289418.6395338,1303462319.952493,749.010758459568
cpp,thru_zero_flanger,run,scalar,double,O3,48000,64,2,2,50,330000,333,0.100370249,304.1522696969697,302.7708,306.7417,3.970899999999972,1.305563165435597,4.752379214015152,2.376189607007576,210420918.6528968,211381018.24878752,208644602.28263715,420841837.3057936,422762036.49757504,417289204.5652743,0.00302079168614
cpp,thru_zero_flanger,run,scalar,single,O3,48000,64,2,2,50,280000,288,0.096470747,344.53838214285713,319.1875,355.6958,36.50830000000002,10.596294024757585,5.383412220982143,2.6917061104910713,185755791.85677913,200509105.1497944,179929029.24352774,371511583.71355826,401018210.2995888,359858058.4870555,-0.002513425424695
cpp,thru_zero_flanger,run,vec,double,O3,48000,64,2,2,50,177764,198,0.0989275439999999,556.510564568754,554.1947857677102,559.6149074965244,5.420121728814252,0.9739476793247152,8.695477571386782,4.347738785693391,115002309.1647762,115482862.06147288,114364358.67355353,230004618.3295524,230965724.1229458,228728717.34710705,-0.0024063880555331
cpp,thru_zero_flanger,run,vec,single,O3,48000,64,2,2,50,220000,221,0.102852373,467.5107863636364,465.6708,470.3208,4.650000000000034,0.9946294578930206,7.304856036931819,3.6524280184659097,136895237.21538246,137436145.87816113,136077332.7482008,273790474.4307649,274872291.75632226,272154665.4964016,0.0018984694033861
mojo,thru_zero_flanger,run,scalar,double,O3,48000,64,2,2,50,280000,283,0.0995600000005652,355.5714285734471,335.30000000610016,359.299999945506,23.999999939405825,6.749698657086664,5.555803571460111,2.7779017857300556,179991964.64341372,190873844.31504813,178124130.28028584,359983929.28682745,381747688.63009626,356248260.5605717,0.0030208060052245
mojo,thru_zero_flanger,run,scalar,single,O3,48000,64,2,2,50,280000,287,0.0987519999998767,352.685714285274,350.29999999096617,355.50000011426164,5.200000123295467,1.474400553431372,5.510714285707406,2.755357142853703,181464679.19659725,182700542.39694685,180028129.33735496,362929358.3931945,365401084.7938937,360056258.6747099,-0.0025125574320554
mojo,thru_zero_flanger,run,vec,double,O3,48000,64,2,2,50,110486,199,0.0974389999992126,881.9126405084145,853.8183071296963,892.3208191683921,38.50251203869573,4.365796595964356,13.779885007943976,6.889942503971988,72569546.07556662,74957399.56097978,71723082.80293794,145139092.15113324,149914799.12195957,143446165.60587588,-0.0029184189625084
mojo,thru_zero_flanger,run,vec,single,O3,48000,64,2,2,50,114245,194,0.097740999999587,855.538535599694,819.4115657449832,878.8474132432094,59.43584749822617,6.94718531370002,13.36778961874522,6.683894809372609,74806682.96856886,78104828.72768974,72822652.75586452,149613365.93713772,156209657.4553795,145645305.51172903,0.0027148555964231
cpp,vcf_wah_pedals,run,scalar,double,O3,48000,64,1,2,50,138350,1000,1.6179116250000003,11694.337730393929,11214.084507042253,11848.550682961895,634.4661759196442,5.425413482549319,182.7240270374051,91.36201351870255,5472734.025259258,5707108.766641548,5401504.514137023,10945468.050518516,11414217.533283096,10803009.028274046,9.898969110366806e-05
cpp,vcf_wah_pedals,run,scalar,single,O3,48000,64,1,2,50,139650,1000,1.5557788319999994,11140.557336197637,10684.131305637982,11364.203781512606,680.0724758746237,6.10447444729671,174.07120837808807,87.03560418904404,5744775.424480132,5990192.198988363,5631718.792663311,11489550.848960264,11980384.397976726,11263437.58532662,-6.772485587802635e-05
cpp,vcf_wah_pedals,run,vec,double,O3,48000,64,1,2,50,143254,999,1.4619641249999995,10205.3982785821,9852.758361774744,10333.560163154316,480.80180137957177,4.711249754834386,159.4593481028453,79.72967405142266,6271190.820089379,6495642.91034454,6193412.433809648,12542381.64017876,12991285.82068908,12386824.867619297,2.811462104124196e-06
cpp,vcf_wah_pedals,run,vec,single,O3,48000,64,1,2,50,140448,968,1.2706736610000002,9047.289110560492,8832.577000672494,9170.756348661633,338.1793479891385,3.7379080502069617,141.3638923525077,70.68194617625385,7073942.1740481,7245903.431708229,6978704.652789088,14147884.3480962,14491806.863416458,13957409.305578176,6.846455821829522e-05
mojo,vcf_wah_pedals,run,scalar,double,O3,48000,64,1,2,50,138050,1000,1.6367770000015298,11856.407098888303,11421.089880300671,12054.845980694095,633.7561003934261,5.345262650882232,185.25636092012977,92.62818046006488,5397925.312972837,5603668.360091317,5309068.245458826,10795850.625945674,11207336.720182637,10618136.490917653,4.554171220583214e-05
mojo,vcf_wah_pedals,run,scalar,single,O3,48000,64,1,2,50,141150,1000,1.585442999999941,11232.327311370464,10864.553314866664,11852.75196583174,988.1986509650742,8.797808535767317,175.5051142401635,87.75255712008175,5697839.657433497,5890716.1799670765,5399589.916712557,11395679.314866994,11781432.359934151,10799179.833425114,-5.059653668837427e-05
